,Income,Tenure,Bandwidth_GB_Year,churn_dummy
1258,30090.22,8.255617012,1917.60124,1
1259,3811.96,5.174032539,820.9557127,0
1260,38513.67,8.16762508,1148.911745,1
1261,35130.18,14.96689418,1919.921479,0
1262,37445.32,7.537243981,1036.324728,1
1263,67940.02,18.95221637,1839.699549,0
1264,20078.44,5.011735021,847.9561126,1
1265,27692.11,2.728247011,488.2811705,1
1266,18895.42,7.138985437,875.0932458,1
1267,22536.48,22.71649048,2128.80443,0
1268,35730.59,13.28051861,1541.165921,1
1269,79669.11,27.96096319,2687.9401,0
1270,36901.24,4.61174735,768.0341067,1
1271,27660.28,9.94963312,882.5591385,0
1272,39092.7,15.71358455,1679.045392,0
1273,43436.42,12.60420397,1809.863378,1
1274,56327.41,17.92733138,2295.960298,0
1275,16762.99,6.818705821,955.0181592,1
1276,46854.5,15.97494301,2035.008705,0
1277,34372.27,14.39399314,1681.813552,1
1278,24378.22,9.983052758,1774.760154,1
1279,31198.52,2.704950495,711.7404846,0
1280,38162.85,20.83084927,2221.139588,1
1281,36333.77,1.225588884,547.9869964,1
1282,13288.6,10.44973947,1768.55004,0
1283,25446.01,3.418302206,926.9394553,0
1284,26129.83,4.837990763,715.3186358,0
1285,76184.47,1.963127209,771.9557231,1
1286,81803.03,10.34247598,1671.469773,1
1287,54981.51,1.156719701,358.4232611,1
1288,112031.33,17.3999197,1935.461046,0
1289,69444.54,3.124488057,520.8892347,0
1290,57844.94,6.958063425,1356.12218,1
1291,36772.35,7.010189312,914.8863272,1
1292,22853.63,2.447985699,638.4642534,1
1293,39702.07,4.269258862,919.2881691,0
1294,27546.33,8.343625652,1515.532948,0
1295,27329.96,4.397705634,476.4598684,0
1296,56631.76,11.08150154,1140.151122,0
1297,135171.31,7.273510936,677.1757219,0
1298,7619.18,12.01513041,2138.553831,1
1299,65377.87,4.845060681,746.2481195,0
1300,23514.45,11.19078648,1370.012453,1
1301,121993.18,16.91776871,1754.601627,0
1302,35556.27,21.16641251,2115.906589,1
1303,42326.58,25.88644227,2576.783187,0
1304,4523.8,15.59096202,1826.678884,0
1305,7128.27,13.03099332,1559.824693,0
1306,126457.41,8.034201127,961.7341695,0
1307,29093.29,1.124656757,409.5740796,0
1308,65477.76,3.551651444,1048.538032,0
1309,18185.88,7.925553778,1460.729298,0
1310,34217.69,3.685081574,539.9859818,0
1311,56034.16,2.659423565,483.4546178,0
1312,16526.81,1.355493769,541.4070913,1
1313,80803.77,7.442451151,1030.206721,0
1314,40392.47,11.03162791,1442.347357,1
1315,43889.69,9.141192423,1204.678983,0
1316,30101.28,4.633545041,730.1829735,0
1317,26569.81,9.22316707,1304.854276,0
1318,67521.69,24.0737635,2410.11164,0
1319,62441.01,7.771315315,1278.688937,1
1320,19165.73,5.7018635,831.9771606,0
1321,33846.23,2.456217972,995.4220744,1
1322,24892.78,2.849622074,592.8646912,0
1323,77107.03,12.61694943,1055.617042,0
1324,35108.41,2.967533379,525.3069851,1
1325,32296.27,4.44463064,1128.690355,0
1326,27019.83,10.92247392,1668.779606,0
1327,12353.15,5.696461819,958.2229045,1
1328,35982.39,5.173463744,825.6469228,0
1329,42104.6,9.339307484,941.291001,0
1330,55656.36,1.699850064,900.3977089,1
1331,48881.55,3.955928538,1260.12789,1
1332,32000.75,9.652842643,1618.259683,1
1333,29822.31,16.53244292,1727.882293,1
1334,72270.25,4.777862937,1464.442974,0
1335,27669.39,22.57289049,2588.843484,1
1336,42027.65,8.571860106,1170.35317,0
1337,69014.19,7.195810535,1409.882802,1
1338,63827.57,2.978504665,486.1105716,1
1339,16502.68,2.661961707,688.7644008,0
1340,45181.64,2.834098048,901.5457844,1
1341,45244.57,8.637184433,1568.344567,1
1342,27457.73,10.46190099,1809.921626,1
1343,7326.3,4.861047755,1192.174805,0
1344,60631.73,9.62893496,953.8934493,1
1345,55708.35,4.248159714,682.4871065,0
1346,36635.39,7.912612583,1154.565474,0
1347,11435.62,3.135848347,677.2734494,1
1348,3381.33,9.31669305,1024.582571,0
1349,57644.66,6.485770796,1291.915318,1
1350,41967.93,10.55505829,1755.239032,0
1351,27990.52,19.43267321,1884.50089,0
1352,29318.41,2.108441505,1029.123182,1
1353,33315.46,16.08842518,2489.519356,0
1354,42506.64,4.860645308,742.7794122,1
1355,6878.84,18.88610542,1797.14783,0
1356,11856.64,11.73492964,1249.494056,1
1357,19017.34,9.841085026,1495.341126,1
1358,62781.25,7.819783852,1516.797047,1
1359,5601.94,29.70527547,3293.015758,1
1360,41527.17,2.478012402,1057.037731,1
1361,11098.51,4.089115347,1467.90459,1
1362,50670.27,20.96092159,2743.734408,1
1363,30118.57,4.55454522,976.9718156,0
1364,12704.28,2.876901531,956.9132284,1
1365,54567.1,5.682066541,884.6278615,1
1366,54250.43,3.187512279,1201.898094,1
1367,73645.85,7.93260821,810.4941232,0
1368,41979.65,5.146834768,1237.560637,1
1369,40057.18,21.63512984,2211.379038,0
1370,115520.53,9.941798485,1144.495358,0
1371,18913.5,15.26657624,1558.309095,0
1372,56342.23,2.62860278,501.0626363,0
1373,57826.31,2.045299662,495.8370195,0
1374,90889.4,23.05042619,2730.054658,0
1375,36220.07,7.677039536,1370.86345,1
1376,47229.76,5.427546075,1111.834697,0
1377,22390.15,14.05740045,1887.197833,1
1378,65392.96,5.791194183,596.625449,1
1379,71721.17,14.23594392,1507.046722,0
1380,45734.73,3.883156675,1330.988714,1
1381,33168.88,31.10956637,3192.755309,0
1382,22070.09,4.891651665,644.4955303,0
1383,42479.0,5.812856338,1076.076012,0
1384,31781.03,1.67735795,432.0011277,0
1385,47256.46,10.55675189,1437.241364,1
1386,122844.86,10.08691319,951.5458256,0
1387,81622.91,12.48678964,1733.107782,0
1388,52687.01,9.553290527,1599.874839,1
1389,21817.19,6.307898491,726.8978219,0
1390,38135.76,7.195646567,831.4033785,0
1391,28438.52,15.15825465,1798.360928,1
1392,22561.45,22.56250894,3014.958938,1
1393,13935.17,2.619468979,534.6671843,0
1394,15433.62,7.321650003,552.7011071,0
1395,57281.66,3.469955007,961.4921994,1
1396,48038.44,17.88183906,1737.043258,1
1397,92748.49,12.33304231,1425.346946,0
1398,27950.05,17.12047934,2275.16632,0
1399,43525.94,4.32321356,627.3962656,1
1400,55370.33,7.59915732,972.4555268,0
1401,31003.45,12.71183755,2383.673575,1
1402,55523.0,3.868738215,686.8335296,1
1403,15782.0,6.642819537,1539.452153,0
1404,47596.81,3.871799525,770.971694,0
1405,11565.2,2.288223389,937.6860638,1
1406,24216.4,9.331730104,1579.887065,0
1407,10429.51,17.01228541,2294.265591,1
1408,34905.9,4.556801333,871.9497737,0
1409,97462.46,1.522691557,737.7421962,0
1410,39746.81,2.988653862,571.3635369,1
1411,41817.73,9.821119931,1566.414462,0
1412,17888.07,2.495010749,935.5106086,1
1413,30398.93,4.452382314,1244.404963,0
1414,8657.1,3.847102787,875.8840004,1
1415,46183.9,3.688657724,557.4590468,0
1416,9106.57,21.13118502,2543.181756,1
1417,50103.36,23.44153546,1997.134556,0
1418,1193.19,4.594946825,1196.617394,1
1419,57322.77,8.085917091,1088.288955,1
1420,7682.28,6.086525665,840.1259162,0
1421,13337.97,3.295993837,839.4587853,0
1422,66945.1,2.354138635,1011.509096,0
1423,38227.48,5.68109955,738.9464573,1
1424,60150.88,16.96762986,1567.544174,0
1425,49128.48,4.544027018,874.5485738,1
1426,23702.37,10.3444125,1690.990907,1
1427,25368.71,4.672608309,1093.673208,1
1428,1593.76,11.44470291,1598.603464,0
1429,24984.75,16.78883402,1982.607316,1
1430,29315.24,10.27733324,1998.877156,1
1431,13262.8,15.98515564,1870.659833,0
1432,20617.44,3.19677148,831.5573687,1
1433,44278.91,2.256763731,1043.284658,1
1434,96112.52,1.915736733,587.0970427,1
1435,23194.97,14.02688588,2207.767111,1
1436,37302.74,20.96098587,2252.093831,0
1437,23781.26,16.48377098,1968.581014,0
1438,77548.98,7.989151046,992.3896521,1
1439,63986.3,5.682395213,383.5428131,0
1440,99754.87,10.99225739,1297.575754,1
1441,49399.04,1.550200335,507.3968121,0
1442,32285.99,19.73065009,2095.858312,0
1443,29216.14,7.840871292,1173.415489,1
1444,65864.17,7.349883172,885.546457,0
1445,25126.23,5.414586898,1009.567691,0
1446,39373.92,9.605264775,1100.161591,0
1447,52197.12,4.843533662,985.3722849,1
1448,47514.11,13.24581884,1171.036365,0
1449,12599.71,3.330819942,556.6697772,1
1450,44739.96,1.84918194,297.5330656,0
1451,53103.72,9.07813252,814.974232,0
1452,75066.56,6.585140105,942.2015895,0
1453,106608.35,10.46452162,1374.793483,0
1454,61773.61,10.11687657,1698.876321,0
1455,53853.79,2.181372893,1015.71304,1
1456,27235.84,14.26615817,1696.133718,1
1457,11644.24,19.08438023,1825.848805,1
1458,33945.2,6.203299256,633.9224183,0
1459,13724.61,3.354127023,468.2897271,0
1460,26759.06,9.38354759,1470.820856,0
1461,17255.25,3.724597242,1336.534659,0
1462,71603.66,8.831489129,1185.69317,0
1463,34035.83,3.507044017,1142.173902,0
1464,14048.99,6.390769574,1061.749813,1
1465,8721.22,2.180613468,656.1054778,0
1466,97057.93,4.002381804,391.7847619,0
1467,19696.86,2.698284625,783.1189106,1
1468,64397.56,12.13508874,1729.34277,0
1469,19254.52,2.934758008,535.493169,1
1470,38294.87,1.262037303,668.5567922,1
1471,46946.24,17.5841798,2356.021599,0
1472,90956.64,13.23888382,1526.656486,0
1473,26473.71,10.44223446,1257.976073,1
1474,21808.87,2.38395716,1176.40624,1
1475,89037.69,10.404813,1556.108789,1
1476,108847.93,16.37167434,2053.027319,0
1477,13867.89,1.350108155,411.2961627,0
1478,22183.52,12.42216588,1488.81735,1
1479,42197.88,3.797689495,1304.571599,1
1480,14953.78,3.784962992,1341.595521,1
1481,8888.06,7.154371452,1123.503268,1
1482,21816.78,20.13119126,2214.953933,1
1483,12622.46,7.822562679,732.0802458,0
1484,49393.59,3.160392389,1099.763014,0
1485,21812.08,14.38025496,1365.14372,0
1486,70607.91,7.517405581,1108.349605,0
1487,55322.08,11.44196811,986.7489919,0
1488,16307.08,7.413563684,1248.345698,1
1489,48413.98,11.32483244,1637.132389,0
1490,62616.43,4.279464865,704.224884,1
1491,149502.87,3.468872554,1203.486183,1
1492,30040.32,12.47525704,1665.50808,0
1493,24859.24,2.744401393,484.8207127,0
1494,69154.47,7.608938235,1422.716519,0
1495,77152.84,14.60426293,1341.412763,0
1496,38871.97,29.68889421,2674.084451,0
1497,11290.67,5.497366828,1243.061143,1
1498,24897.26,4.955415304,1111.571623,1
1499,9966.89,13.31283015,1546.673637,1
1500,42991.1,2.656111103,834.3144319,0
1501,39432.05,18.02281027,1688.039806,0
1502,25576.73,11.71980152,1726.803854,1
1503,48623.32,6.22226629,717.4300821,0
1504,19887.32,16.24273454,1656.731409,0
1505,30342.56,17.64373477,1594.963149,0
1506,61714.39,23.42878979,1943.112927,0
1507,44165.21,6.7464384,913.9626257,0
1508,33735.54,11.70414173,1157.286118,0
1509,46078.58,4.909764597,1323.979879,0
1510,34179.49,19.43430735,2138.939088,0
1511,22140.16,2.60003549,445.4856462,0
1512,34412.53,17.4880629,2029.97992,0
1513,72563.64,7.080759052,1363.832113,1
1514,93561.74,9.808669685,942.5247889,1
1515,5902.12,5.68349814,1386.523823,1
1516,22139.63,11.55805828,1526.533644,1
1517,21394.21,2.101748234,1064.888301,0
1518,9336.88,6.910330858,1025.864383,0
1519,15694.8,15.54691331,1561.767949,0
1520,5984.94,7.175063445,1257.52308,1
1521,37911.51,1.19808324,253.7938252,0
1522,52766.63,2.689103558,1138.251038,1
1523,19826.08,4.089399488,644.5909961,1
1524,41397.45,2.314052799,507.8003206,1
1525,18426.49,2.170567319,278.350323,0
1526,47034.88,12.94334524,1711.161405,0
1527,33691.63,9.117084502,1234.871994,0
1528,39683.73,7.843263617,1069.400199,1
1529,121849.0,17.0219219,1930.538667,0
1530,10457.26,15.6930298,1538.239707,0
1531,8515.02,11.75090487,1357.774068,1
1532,7524.77,10.54165852,1773.915003,1
1533,44086.35,14.92730216,1940.626426,1
1534,28776.49,11.48699577,1819.555319,0
1535,42065.56,4.071312509,693.1317301,1
1536,23624.95,3.866527859,1297.983536,1
1537,29803.77,2.067992783,988.3956919,0
1538,33394.07,8.447638937,1162.715411,0
1539,27294.82,5.156329151,465.2586783,0
1540,16232.47,3.569000983,742.9131016,0
1541,11087.89,1.897261446,560.8498056,0
1542,22173.37,11.71308191,1324.200333,0
1543,28822.56,1.992846597,718.7685676,1
1544,20827.61,2.701548767,895.2266874,1
1545,17982.42,1.665089598,418.3354904,1
1546,70493.36,16.68190528,1926.295645,1
1547,17236.27,1.934171569,580.4609705,0
1548,51266.47,12.77495667,1612.238384,1
1549,7086.19,10.61383322,1068.30748,1
1550,10192.86,20.17588966,2359.530807,0
1551,24260.11,5.836790126,1177.455135,0
1552,26169.39,2.965166415,628.7420412,0
1553,36637.4,1.45460211,619.3340158,1
1554,59689.49,12.63923748,1534.097093,0
1555,28528.32,8.460086502,1289.416735,1
1556,13389.11,11.32593703,1380.893387,0
1557,14075.36,10.12123118,1359.631961,1
1558,57821.02,8.915680176,1116.314298,0
1559,49781.85,8.249941923,859.8649518,0
1560,65095.99,9.267785326,788.6164497,0
1561,87367.88,9.300517617,2113.787891,1
1562,8253.96,2.427380647,718.4643309,1
1563,26404.76,23.27091932,2764.347068,0
1564,73656.97,2.916144419,1145.807042,0
1565,36461.2,8.245809832,1317.69652,0
1566,49518.71,11.45756486,1526.143641,0
1567,40189.23,3.943033602,919.2556886,1
1568,10934.28,8.926271021,1264.332813,1
1569,16073.46,8.699764172,1087.336893,1
1570,21317.81,7.897660605,996.4395858,0
1571,14007.48,9.098041235,1177.993259,0
1572,52634.87,3.098560266,723.0321035,0
1573,18384.77,5.784022533,629.4411174,0
1574,57881.2,2.722761372,389.1228621,0
1575,47737.22,16.8649602,2425.22825,0
1576,23041.14,2.355538593,778.2707384,1
1577,38529.53,3.509036092,1242.543701,1
1578,79304.79,11.53737155,1507.329753,1
1579,9088.08,1.760409672,871.1409059,1
1580,108698.71,11.44810825,1267.06092,0
1581,23424.87,17.78302494,1970.80666,1
1582,57380.34,12.68609343,2025.927893,1
1583,80269.13,18.55974516,2332.190421,1
1584,13862.09,5.970269701,966.6292325,0
1585,23946.97,7.208423897,1233.819233,1
1586,14236.42,2.593102097,351.7314539,0
1587,79322.08,5.105265612,819.3644961,1
1588,55160.57,5.110208414,760.1061976,0
1589,19676.77,2.840343779,1043.299446,1
1590,37639.9,8.344516765,667.4764252,0
1591,34871.44,7.363761345,1313.42902,0
1592,8543.01,11.07800251,1204.745285,1
1593,80127.15,16.52190477,1630.52375,0
1594,30976.34,1.738486682,515.5449981,1
1595,45412.84,8.659495781,1090.460081,0
1596,42526.92,13.99605863,1465.984907,1
1597,9041.08,6.605815722,1018.373473,0
1598,46714.82,5.78844751,962.0380085,0
1599,9703.25,3.195246168,426.0222677,0
1600,21409.33,14.87053577,1737.873621,0
1601,34722.76,7.521160625,1039.74162,1
1602,24686.12,3.845852341,1454.360571,1
1603,4813.52,2.731606393,306.0664281,0
1604,30334.52,3.954689282,636.8514545,1
1605,15660.93,13.77689046,1440.784345,0
1606,47169.83,3.700907475,1274.602374,1
1607,73601.3,5.638280421,749.2520943,0
1608,15728.61,10.87372395,1647.38223,0
1609,20802.1,11.21152941,1503.937766,1
1610,18570.48,2.294386519,901.8793581,0
1611,61106.43,4.448210386,691.4493988,0
1612,65891.79,4.753020774,1608.852045,1
1613,59532.0,21.20445421,2867.22601,1
1614,30756.94,9.217596711,1265.78479,0
1615,63134.48,7.336939062,952.3729916,0
1616,18470.04,21.04742054,2154.298838,0
1617,23711.3,5.136076177,1435.783347,1
1618,16425.42,11.80801038,1784.584135,0
1619,25044.85,1.548600048,785.5416603,1
1620,46120.62,3.508552886,1014.075999,1
1621,80667.11,11.30820237,1331.25339,0
1622,14970.89,18.36209103,2283.190011,0
1623,24059.17,3.105986433,1040.342682,0
1624,13157.91,11.71117991,1385.152156,1
1625,82960.42,4.589210527,618.4967851,0
1626,118120.16,11.58448327,2054.101088,0
1627,3949.33,5.810822315,631.4316327,0
1628,20881.22,7.00096668,933.4257317,0
1629,9514.35,4.882004458,772.3133729,0
1630,26268.58,12.27728241,1828.057047,0
1631,21000.61,8.284579203,1123.759368,1
1632,45664.79,1.609325308,464.4748418,1
1633,79393.63,2.376509223,1417.801952,1
1634,116572.8,11.67107144,1146.616856,0
1635,27380.15,25.55038197,2692.885423,1
1636,78177.94,16.72537387,2217.734847,0
1637,79775.67,6.955766017,1262.531104,1
1638,100437.39,20.31446952,1919.490397,0
1639,9267.97,12.17994263,1970.26742,0
1640,47502.66,3.453443904,1279.856552,1
1641,94903.08,14.52416667,1299.5973,0
1642,83382.41,5.070551439,781.9302227,0
1643,11464.33,12.30462572,2056.185889,1
1644,52050.69,10.01241216,1615.418802,1
1645,29720.95,4.261408572,840.5098283,0
1646,30106.96,19.28013343,2118.488416,0
1647,61967.75,9.958831629,1328.734281,0
1648,18571.0,4.300271811,782.9998382,0
1649,51397.01,5.045543619,1540.140383,1
1650,117333.44,7.182441329,785.4118808,1
1651,11999.43,11.07083425,1136.55652,0
1652,30088.13,4.509329959,933.8036457,1
1653,34415.0,2.162477942,673.9015902,1
1654,82080.92,14.5222363,2271.84102,1
1655,102905.68,1.424712099,316.7739538,0
1656,16337.64,1.849371568,1088.89675,1
1657,6959.92,6.526670837,640.9334119,0
1658,106581.92,18.29218438,1845.259523,0
1659,35504.27,11.06628519,1420.927135,0
1660,1277.42,11.82576277,1312.700259,0
1661,15045.78,12.23362353,1632.365102,1
1662,78085.72,2.552193205,913.9152886,1
1663,44287.84,21.87100089,2273.781965,0
1664,44057.85,6.5443199,1185.892988,0
1665,25048.77,14.98166868,1890.640168,1
1666,56537.88,13.79138076,1659.769248,1
1667,21058.64,8.734707597,1143.017435,0
1668,63304.25,5.260793737,855.939459,0
1669,37130.15,3.810228199,780.2278932,0
1670,38369.68,11.72200614,1593.466069,0
1671,20283.95,4.304076015,1071.920592,0
1672,23703.95,3.060553536,644.1045211,1
1673,47658.67,6.549842666,971.7404705,1
1674,49750.1,9.373705128,1039.67302,0
1675,31203.12,8.397776839,1381.481321,1
1676,33458.05,1.019306038,522.4564791,1
1677,20719.7,6.864219377,1284.691556,0
1678,39225.15,6.525380768,703.8007764,0
1679,32659.08,16.08388872,1544.501137,0
1680,13870.96,12.95969924,1896.10656,1
1681,21101.14,12.18544178,1991.187997,1
1682,49065.88,10.85865384,2081.752385,1
1683,18081.88,15.34839938,2115.879744,1
1684,45101.92,7.355635728,1357.285615,0
1685,30450.19,5.705926395,1308.999159,1
1686,54750.08,6.70301496,1319.229599,1
1687,24095.07,7.367492072,991.3985734,1
1688,53817.02,1.030630574,310.1585772,1
1689,20733.74,6.735271694,1254.943448,1
1690,36790.23,7.506056361,1411.150345,1
1691,35949.37,20.51922799,2446.475453,0
1692,73242.41,9.320973584,1262.985557,1
1693,12802.32,7.387393996,1365.994148,0
1694,20555.47,8.758613325,916.7201648,0
1695,60956.22,6.289468375,933.01364,0
1696,27149.34,2.613920398,609.6168115,1
1697,19533.5,11.29271486,1882.951404,1
1698,102080.72,11.57257501,1638.383088,0
1699,30434.99,15.02077659,1630.020341,0
1700,10852.14,14.28406007,1887.699697,0
1701,52352.24,4.759938908,897.6280912,1
1702,57874.62,2.758173633,297.4433143,0
1703,54587.66,7.441432103,1683.078344,1
1704,14053.15,10.06145053,1806.970628,1
1705,51419.56,16.37219797,1873.00718,1
1706,20917.65,2.160066882,444.0474919,0
1707,48597.98,1.871917709,859.0587897,1
1708,34497.95,16.75283806,2122.146303,1
1709,19080.13,20.16532013,2734.384392,1
1710,21210.4,7.753271168,1412.478266,0
1711,22484.19,3.663316236,408.200312,0
1712,38028.33,11.4488726,1344.718981,1
1713,29940.45,8.315973557,991.7932314,1
1714,104519.8,1.515290738,698.1794441,1
1715,84597.17,9.324505434,1266.19109,0
1716,29579.69,10.16298067,1204.39272,1
1717,69222.79,6.215774391,1607.735971,1
1718,76046.62,2.667736094,548.9193645,0
1719,29759.61,10.68004106,1827.283455,0
1720,73746.35,8.133269102,1103.011016,0
1721,54109.79,1.789830613,616.51937,0
1722,34414.89,2.699998442,838.173682,1
1723,5920.06,2.661310881,1024.224748,1
1724,46973.08,23.10105854,2947.224753,0
1725,165151.02,6.267383901,1174.414663,0
1726,5875.01,6.856207666,1408.424309,1
1727,84805.71,13.72354614,1333.444788,0
1728,14289.15,24.3036064,2419.797484,0
1729,2488.36,6.027648047,1135.519834,1
1730,10494.28,9.490754438,980.0465426,1
1731,15537.16,9.727109482,1925.341061,1
1732,40743.83,19.93726012,1914.400241,0
1733,63963.83,1.662826246,481.3363042,0
1734,78249.99,8.406444381,1321.712528,1
1735,43551.35,2.405574983,901.2877149,0
1736,48376.42,14.10031907,2158.332479,1
1737,57730.91,4.186523762,720.6019295,0
1738,30861.42,14.93006551,1727.703167,1
1739,51510.02,17.34018575,2196.151925,1
1740,7833.53,7.858862202,1207.144714,1
1741,29709.19,8.482460246,1364.133317,1
1742,37041.5,7.644184483,1461.63461,1
1743,11638.79,13.82541752,1750.284767,0
1744,8523.51,7.772523197,884.3816817,0
1745,108059.11,24.77634001,2729.316361,0
1746,56096.93,13.28713487,1606.847228,0
1747,73422.83,6.403155881,862.0866469,1
1748,66702.94,15.08846657,2072.561109,1
1749,37670.96,8.785452901,1608.002659,1
1750,79432.6,6.820250541,1054.514104,1
1751,21786.91,3.319853958,1150.574869,1
1752,52189.94,13.84769517,2137.666732,0
1753,44610.48,16.15614223,1956.469091,0
1754,53591.84,7.860641328,1647.423104,1
1755,43976.9,6.805071944,715.1931007,0
1756,19990.22,7.712199324,1235.453213,1
1757,39181.25,5.402712746,700.0279564,1
1758,25777.88,2.066037377,769.7818684,1
1759,59418.66,3.752354376,1283.103476,1
1760,38306.27,11.32652677,1897.050575,1
1761,34393.76,17.96501147,2299.047664,0
1762,37526.82,1.051188042,1018.848617,1
1763,3050.98,13.63916478,1712.040252,0
1764,6284.19,16.64092048,1777.880577,0
1765,53247.58,1.042724425,871.6644442,1
1766,25019.9,17.1001258,1782.747566,1
1767,16301.48,2.779431223,242.9947554,0
1768,12134.83,15.12166154,1505.903299,0
1769,32396.94,2.661325529,380.7222437,0
1770,88000.08,5.118556082,1064.629876,1
1771,18406.73,7.217041327,850.5053759,1
1772,7655.2,2.693860703,764.3624669,1
1773,32102.68,6.441555523,1228.537824,0
1774,49545.55,10.2452503,1197.086571,0
1775,77423.32,15.18036042,1984.668288,1
1776,27690.11,21.61213506,2954.525101,1
1777,27219.87,4.576705489,703.2651223,0
1778,21739.61,8.661116617,1745.431051,1
1779,32951.46,23.68987753,2900.101871,1
1780,19832.1,10.73057042,1572.393016,1
1781,8979.6,9.46447702,968.8971697,0
1782,47618.81,4.106981469,1239.519501,0
1783,40031.03,2.851017432,479.0156739,0
1784,74023.61,6.418130939,1257.485285,1
1785,9134.48,17.56134872,2109.348841,1
1786,22354.1,7.351090778,1332.641107,1
1787,12146.64,5.867164261,386.8447822,0
1788,3730.38,2.095488213,1338.247732,1
1789,56143.59,3.312263064,509.6727126,1
1790,22812.0,6.766267697,1044.435554,1
1791,12908.78,2.542844079,1467.981883,1
1792,18189.38,1.796607335,971.697137,1
1793,61039.69,1.921647847,695.6222319,1
1794,60671.21,8.248755691,1716.011284,0
1795,21393.98,21.77701838,2811.648182,0
1796,31369.76,14.42671843,2363.604752,1
1797,37741.16,16.11472911,2156.405261,0
1798,27353.22,22.89696344,2586.074672,0
1799,20872.03,9.273178876,1241.342647,1
1800,87308.01,8.154668093,1062.905651,0
1801,37198.61,7.775144828,1713.700682,1
1802,28837.52,2.932159225,700.6270933,0
1803,48675.51,10.25226518,1303.670531,1
1804,53420.34,11.89492044,1119.209685,0
1805,26175.68,8.210220142,1496.482536,1
1806,84232.11,8.884543585,985.6286855,0
1807,23660.7,6.577676916,1329.24842,1
1808,45404.63,2.92969581,694.7582953,0
1809,5418.19,8.013365588,1313.686109,1
1810,25428.86,1.84841935,529.9370637,0
1811,21087.24,1.884992328,404.9361415,1
1812,36174.84,9.783296825,995.3392925,0
1813,21795.9,12.70583343,1780.064534,0
1814,47285.08,9.705809585,1559.323963,0
1815,45429.68,15.12645563,1549.802896,0
1816,12234.89,7.179893502,790.6280344,0
1817,46705.86,9.984220981,1040.400476,0
1818,11523.97,3.024806192,847.1259509,1
1819,19534.42,10.27742832,1234.044483,0
1820,82629.53,12.92578188,1333.179191,0
1821,28420.39,9.585621689,1104.883551,0
1822,81413.71,14.74280934,1222.291008,0
1823,69506.73,12.54841227,1153.262724,0
1824,15944.32,3.999140345,1048.919831,1
1825,38328.57,1.251588197,661.2094379,1
1826,82560.95,12.16872039,1711.601451,1
1827,37667.37,6.624439911,1214.05087,1
1828,89752.5,5.643360294,1253.523378,1
1829,24958.97,4.499945782,955.0519598,1
1830,51848.11,6.57513059,1187.692793,1
1831,32443.11,11.76797971,1367.183772,1
1832,76175.36,13.22141934,1398.114035,0
1833,24946.75,1.997833268,461.4404406,0
1834,86039.43,3.787548072,798.4275185,0
1835,18620.79,16.00167972,2245.475959,0
1836,19224.29,11.34130832,1636.72261,0
1837,22433.84,5.252073829,1164.843819,1
1838,27130.52,18.00704355,1946.450068,1
1839,39874.59,18.29765062,1810.920999,0
1840,61265.29,5.755833887,878.7051436,0
1841,89524.54,2.111376258,662.6103493,0
1842,13969.34,12.24494477,1653.165932,0
1843,4109.01,11.46566243,1549.605718,0
1844,93637.19,9.858971643,868.5732588,0
1845,43133.76,17.31776736,2171.802329,1
1846,45245.92,6.811138598,946.1849643,0
1847,36034.73,14.26734448,1294.790222,1
1848,11667.32,1.360201959,509.1865112,1
1849,25598.66,11.59782994,1210.450532,0
1850,96624.28,7.399248624,1483.41562,1
1851,36705.32,1.358818331,567.3209248,0
1852,68430.88,10.5309984,990.747598,0
1853,26838.3,9.630236452,1329.382263,1
1854,20768.72,19.79804917,1862.842794,0
1855,14032.23,16.86058234,1446.505628,0
1856,30110.14,13.40891729,1338.549194,0
1857,46272.07,3.857491515,939.8765686,1
1858,39933.38,8.703568707,1275.194778,0
1859,9964.37,20.40555252,2422.117328,0
1860,25447.24,1.747076331,922.4502594,1
1861,72841.97,24.02275725,2112.65313,0
1862,1441.97,8.006997906,1233.807825,0
1863,23134.96,6.563038653,1034.69512,0
1864,36250.96,5.291754183,877.7050261,1
1865,15395.09,15.18780416,1615.87994,0
1866,14379.3,10.38039309,959.951483,0
1867,57776.5,14.45556293,1639.902323,0
1868,57622.01,7.32906366,1751.02003,1
1869,19430.58,9.351000629,1173.562649,0
1870,42920.9,10.86852566,1354.387011,1
1871,69004.81,3.997019354,632.0815033,0
1872,13805.45,2.231526082,1054.384865,1
1873,1753.08,2.384942381,904.5789623,1
1874,55200.2,4.992706522,637.7315432,1
1875,4592.51,7.827055149,846.2276311,0
1876,9582.53,2.153167182,775.7502457,1
1877,21599.91,8.209710913,975.7615787,0
1878,80120.44,7.19812868,1042.502776,1
1879,67228.71,7.40216226,1621.058909,1
1880,18651.96,18.37212028,1924.903884,1
1881,97463.9,5.731198479,695.0510444,0
1882,14638.17,2.497790261,1178.564131,1
1883,24371.34,2.745220008,504.8041713,0
1884,46974.79,3.386665328,391.0106655,0
1885,49939.39,3.032321354,693.358004,1
1886,10584.2,2.678577227,497.4668116,0
1887,46984.61,6.678176681,989.9918587,0
1888,48971.18,6.211504434,745.0467839,0
1889,7723.17,13.56958731,2087.543903,1
1890,72997.73,9.727742106,1751.848426,1
1891,55593.6,7.18546062,1501.32182,1
1892,28096.83,7.039839728,1116.638366,1
