,0,1
0,7.813168,923.5059358
1,4.646695,1658.402714
0,6.864219377,1284.691556
0,8.423652,868.497965
0,13.59949293,1587.688033
1,5.261212465,1101.650764
0,70.20428,6805.77977
1,11.91973,1860.602438
0,9.361841,1511.485403
0,46.1155,4380.489566
0,57.56205,4953.477077
0,14.86764776,1446.203986
0,71.40954,5869.863059
0,6.732948946,958.1397059
0,70.49801,6282.781525
0,10.03914,896.0387666
1,15.39419,1911.199623
1,1.392421597,419.0508708
1,6.979961,866.4850145
0,67.3665,5725.195787
0,2.237975,492.0307787
0,60.0122,5447.179024
1,69.49734,6799.261898
0,60.69462,5316.712002
0,70.09961,5738.755668
1,9.880576,1602.19464
0,52.14985,5075.832913
1,3.590398,1173.536496
0,65.98685,5820.96516
0,8.134438503,958.6989908
0,11.96395,1497.60783
1,1.794202,917.029715
1,4.180338,790.0442858
0,57.31788,4796.464221
1,7.465071,1559.606858
0,69.71587,5940.981382
0,6.90648504,1000.051774
0,9.941798485,1144.495358
0,62.91268,5600.00441
0,70.79817,6104.10638
0,58.52603,5216.298758
0,59.7267,5508.351465
0,55.69627,5230.495459
1,1.070145,909.8932554
1,8.886453729,1390.292533
1,3.508974199,801.4709595
0,59.03432,5168.726317
0,11.99482,1293.256696
0,70.40113,6536.992768
0,3.769755,848.4406611
0,11.32483244,1637.132389
1,15.04337,1851.332322
1,5.786960464,993.8801154
1,2.497790261,1178.564131
0,67.00167,5932.680423
0,9.060452,1304.494778
1,70.50359,7014.911451
1,3.637134041,1114.124252
1,9.244926,1189.205287
0,17.35639,2451.995707
0,10.07469,1527.978319
1,3.284958,778.200989
0,65.89807,5764.23317
1,4.753020774,1608.852045
0,13.34966275,1454.923517
1,7.677039536,1370.86345
0,61.85144,5813.907009
1,11.38257,1294.33801
0,71.79034,6025.591215
0,69.16302,6448.95087
0,12.25062113,1095.950634
1,3.041138012,1045.360604
1,15.1242,2057.979176
0,3.810228199,780.2278932
1,4.252913,995.5630984
0,69.74139,6017.607321
0,55.07277,4849.091945
0,5.013991,952.2685798
0,60.18695,5534.496573
0,68.53399,5971.766968
0,2.257358355,631.7435653
0,71.24132,6343.939228
0,8.831489129,1185.69317
0,5.219974,570.5832494
0,12.69289,1398.161322
0,65.3851,5902.542522
0,10.8040205,2129.856605
1,4.419844,927.4696678
0,4.924623699,922.1362066
0,67.97011,6213.398927
0,13.99745,1741.511236
0,1.500082,155.5067148
0,2.225465,488.6462667
0,62.4919,5863.981501
1,3.187512279,1201.898094
0,69.50311,6201.748972
0,2.348003,562.038508
1,5.201330266,665.4740915
0,17.45182,1759.464436
0,54.72683,4908.377893
0,23.42878979,1943.112927
0,38.14529,3294.82859
0,62.95177,5918.124559
0,11.67107144,1146.616856
1,1.76478,826.331106
0,66.73836,5961.319084
0,43.2487,4231.393427
0,60.08453,5454.636911
0,5.111421,655.4787829
0,14.0669,1443.483853
0,3.294082,577.1681107
0,23.27091932,2764.347068
0,60.34404,5089.775857
0,71.63571,6686.415286
1,46.77756,5088.789141
0,14.7212152,1576.607681
0,2.745220008,504.8041713
0,7.481549,1145.212837
0,14.16961729,1624.799349
1,4.254025,939.0291358
0,4.18206,1094.624835
0,5.111561,678.2091311
0,12.90094,1740.01586
0,62.4542,5898.163738
0,52.20049,4782.949918
1,8.171806,1307.928901
0,66.12646,5831.95427
1,9.349103,1087.694968
0,65.31873,6125.213003
0,7.979145258,1025.701125
0,4.582941,921.6285886
0,59.53457,5403.227013
0,5.65315,1070.918591
0,44.69494,3969.782146
0,1.541545443,302.3848209
0,64.78357,5372.80048
0,65.67292,5659.754528
0,15.2121,1508.478673
1,9.652842643,1618.259683
0,65.14504,6072.286168
0,51.57289,5245.572739
0,65.81421,5695.712663
0,63.96787,5493.632538
0,61.47977,5867.267664
1,6.418130939,1257.485285
1,6.815025,1344.195225
0,12.75071284,1427.321538
0,59.9755,5770.027634
1,8.36006,1432.224687
0,48.36469,4565.513222
0,14.9206,1652.974278
0,57.62165,5473.238444
0,14.72164,1488.056133
1,7.663625954,927.1279646
0,4.313377262,824.8053885
0,58.79677,4696.276365
0,50.26004,4958.675342
0,25.46342,2585.068343
0,25.10781,2646.099689
0,1.740498,450.2597019
0,1.897261446,560.8498056
1,4.618962,885.8344713
0,42.02106,3701.191181
1,14.6728104,1564.936841
0,11.93639,1399.828665
1,19.70266217,2268.392356
0,65.71805,5590.582279
0,71.56684,6595.253777
1,9.473751367,1477.859712
1,10.36313,1685.196727
0,58.4219,5259.588349
0,52.38371,4670.326557
1,2.199825,518.7305953
0,68.21396,5828.531986
0,61.88348,6102.523323
0,26.16514147,2761.982244
1,1.916489,563.1178513
0,11.89464,1139.673714
0,1.84918194,297.5330656
1,9.643609,1860.544496
0,61.28932,5940.643763
0,66.94632,5614.790593
0,59.11937,5322.673552
0,47.17599,4404.023519
0,66.56346,5638.313929
0,54.03406,5135.275111
0,68.95898,5862.329668
0,58.7019,5590.939054
0,6.811035,696.2689909
0,62.28135,5910.676012
1,3.000251,1374.762505
0,68.49174,6419.007711
1,15.32475177,2207.637213
1,9.808669685,942.5247889
1,7.367806,1515.049953
0,9.07813252,814.974232
0,50.90386,4735.276139
0,47.65726,4115.596496
0,68.70194,5794.589213
0,55.22194,4901.470822
0,9.073819276,1214.758985
1,45.33085,4708.54891
0,60.1501,5758.657128
0,39.1168,4072.167583
0,50.60009,4462.198964
0,19.13997,2111.077001
0,63.97683,5756.010952
0,11.81544,1077.205282
0,50.95377,4953.439647
1,1.515290738,698.1794441
1,13.73012915,1771.472597
0,53.94013,4579.594851
0,67.71178,5635.888386
0,41.72903,4110.601155
0,68.4249,6308.988621
0,61.35418,5351.73548
1,11.85998919,1299.066214
1,7.869508,1206.792948
1,15.06815,1516.686884
1,2.840185,915.3457897
1,3.471329958,1081.814362
1,1.430386349,1259.415493
1,64.5943,6467.932969
0,64.62702,6172.259045
1,5.582839,1146.224262
1,52.56715,4886.937383
0,65.90305,5884.613452
1,1.79772408,740.0368256
0,62.81303,5895.142664
1,7.348682,1113.10611
0,49.72909,4977.596828
0,9.068923,855.2059629
0,3.059231,955.1927172
0,65.52159,6233.347563
0,54.10768,4780.976448
0,7.488398,1236.012715
0,48.50733,5067.734125
0,66.82276,6202.942408
1,14.5222363,2271.84102
0,71.7083,6105.925473
0,2.581692044,345.0099528
0,55.40614,5298.247055
0,66.57674,6217.615271
0,8.344516765,667.4764252
0,63.18965,5542.688477
1,7.988116,1571.791129
0,62.83586,5823.67123
0,7.660409,682.9150315
1,6.074592,1197.913731
0,69.86292,6511.601292
1,4.301967,1122.243782
0,64.56952,6063.474111
0,19.48914,2254.987769
1,1.374911824,747.9301328
0,3.238699239,1143.685617
0,51.60705,4446.381359
0,2.160066882,444.0474919
0,19.16163631,1746.011415
0,14.80965,1844.034359
0,11.77389421,1129.529441
1,13.88004531,1522.289512
0,9.312768,983.5145753
0,58.85612,5140.463847
1,5.714934,1215.356987
0,63.25754,5487.786212
1,6.386027,1039.187211
0,65.63224,6205.739711
0,2.916144419,1145.807042
0,4.106981469,1239.519501
1,5.130341596,1404.974888
0,50.24277,4537.352503
1,2.477662,860.9528478
0,11.58317216,1199.466728
0,66.31056,5847.437103
0,71.52099,6366.303939
0,64.40902,6093.659885
0,1.934171569,580.4609705
1,4.969544,1345.940597
0,49.27373,4444.639718
1,6.833364,798.557141
0,50.30252,4719.932145
0,60.53095,5265.959419
0,52.68435,5180.245459
1,43.76523,4413.16902
0,68.69369,6397.46237
1,11.62388,1415.214639
0,16.93745,1688.294747
1,6.203352,1019.803014
0,68.40649,5879.343088
1,55.04679,5588.672503
0,58.85834,5305.10923
0,65.00498,6310.455935
0,57.38041,5141.242839
0,1.319201,646.5215872
0,61.76369,5514.862549
0,4.087832,1114.579555
0,12.35438,1653.932692
0,56.63276,4910.178894
0,8.33073,1171.237442
1,8.874920206,1043.790368
1,7.364002,1144.514093
0,65.93881,5804.870522
0,20.96098587,2252.093831
0,13.04542381,1163.407505
0,9.351000629,1173.562649
1,21.1875693,2229.321043
0,66.09752,5516.527396
1,4.557348,638.0977736
0,68.22138,6097.873428
0,22.11529,2200.745774
1,11.53174,1840.767702
0,65.79896,6269.18922
0,71.24628,6211.505298
1,2.81822785,785.6266383
0,50.62647,4576.841874
0,44.01106,3964.304244
0,5.156329151,465.2586783
0,65.48954,6287.497445
1,5.550110436,894.4102553
0,37.52707,3802.601867
0,13.80323806,1737.354579
1,5.624237,1674.511863
0,40.53237,3515.623391
1,6.390769574,1061.749813
0,12.41932486,1188.311266
0,66.76266,6199.518144
1,2.231526082,1054.384865
0,5.63355,1005.757327
0,58.24766,5152.438344
1,2.649525158,1210.047397
0,50.02645,4693.998061
0,18.76976086,2329.912456
0,62.90578,5829.765326
0,70.69395,6557.309417
1,5.067354,968.8818009
0,49.26265,4707.304977
0,6.441555523,1228.537824
0,68.16632,5838.199467
1,21.19755,2605.553463
1,9.289517752,1096.234525
0,51.36891,4429.96209
0,69.71148,6447.106744
1,2.185047,472.1439723
0,51.426,4750.441086
0,60.77384,5401.717861
0,9.183905417,987.653655
0,4.303745101,982.8832681
0,6.597395,1131.921
1,6.509951549,1354.241904
1,8.040278,1058.595152
0,49.07593,4337.149997
0,12.50419,1636.48816
0,66.47928,5831.475339
0,46.778,4137.953493
1,9.951059,1539.085061
0,61.32236,5494.745121
0,41.67396,4168.120303
0,32.0730133,3099.922244
0,60.1745,5426.206923
1,2.447985699,638.4642534
0,15.71428993,1579.867444
0,17.28022598,1929.06738
1,9.882614,1596.133478
0,2.414,468.36494
1,4.509329959,933.8036457
0,53.09491,4928.976354
0,18.7939759,2057.159348
0,7.017918254,943.490788
1,9.074838,1097.005959
0,63.59925,5559.919752
0,65.03729,5890.997983
1,2.527681829,908.7910203
1,10.98734966,2079.818241
0,16.74968,2099.998325
0,54.07728,4605.854101
0,58.12362,5662.535202
0,10.50995,1176.673652
0,66.59987,5757.58642
0,65.66869,5757.017238
0,17.5841798,2356.021599
1,4.060006,1446.866289
0,51.98679,4723.305276
0,9.546909,1264.373724
0,61.36037,5709.246946
0,71.97999,6090.325352
1,67.61857,6545.503926
0,6.979037,992.6561706
0,70.00887,6127.72243
1,7.633263,1357.166073
0,1.40024,944.6151981
0,70.09511,6576.787992
0,43.3907,4334.844433
0,2.758928,777.0645087
0,9.716257401,811.3375327
0,66.98487,6234.269377
0,42.93159,3697.234681
0,69.05044,6064.179779
0,4.573172,939.7724617
0,15.85633,2196.848941
0,57.5331,5656.931032
0,66.78251,6235.066316
1,1.268992493,715.7384607
0,68.22296,6300.301731
1,10.48149,1679.924727
1,13.31283015,1546.673637
0,67.50401,5876.563966
1,5.260136013,1502.677072
1,15.50354683,2144.735024
0,6.971251,1390.860478
0,2.861423443,283.39178
0,60.37442,6089.889713
0,66.60157,5740.030049
0,3.122125,631.6069096
0,58.09125,4980.936045
0,53.34625,5128.882309
0,7.978289,832.638565
0,20.80434,2094.027389
0,56.10936,5395.692973
0,60.44201,5735.541215
0,55.87308,5104.605923
0,6.994401,814.9942633
0,56.1122,5089.070944
0,66.78484,6024.452028
0,55.50904,4852.623608
0,63.27923,6211.784273
0,51.91699,4820.053166
0,67.11925,5885.871902
0,11.30633,1199.678982
1,44.24001,4378.519675
0,21.31617,2569.290158
1,19.95372925,2072.694492
1,4.61174735,768.0341067
0,14.62117,1595.672481
0,55.81802,5071.720337
1,2.017622,816.9425462
0,18.08688,1676.80832
0,11.48699577,1819.555319
0,5.954024226,623.7865683
0,9.594746,1183.953112
0,5.614935,617.0043032
0,71.81157,6362.332762
1,11.44954,1537.073388
0,2.493434,249.3579815
0,70.8569,6509.495708
0,50.58015,4995.383757
1,13.85859,1904.863682
0,3.414733275,868.9523115
0,65.38502,5546.205773
0,71.44192,6193.00568
0,47.91529,4393.136079
0,8.498042024,1239.802036
0,66.66711,6466.569641
0,59.01535,5055.536874
0,61.0588,5209.85908
0,50.76733,5148.146411
0,58.83899,5833.458374
0,50.97055,4778.620483
1,2.734057,639.7154381
0,4.870047,609.1874835
1,2.368283285,1148.280787
1,47.27475,4746.697941
0,71.40639,6900.075325
0,66.2968,5947.364442
0,66.06887,5598.228474
0,54.78319,4976.840428
0,60.43193,5550.321643
1,5.68109955,738.9464573
0,70.52617,6032.772687
0,4.957713222,1103.594576
0,10.28281832,1200.853937
0,5.892496,716.9177978
0,51.88253,4688.843781
0,70.68617,6024.728963
0,7.066142,576.1637573
0,1.214622014,284.0777847
1,8.100668,1598.041286
0,54.81081,4751.67301
0,44.72802,3811.689374
0,66.509,6047.422965
0,66.54966,5875.620719
1,7.457111,1109.681229
0,67.04659,5521.842531
0,8.475773,1139.265638
0,63.72195,5624.671786
0,12.47148,1103.016586
1,7.896371,1725.323883
1,3.932102,928.1223375
0,56.90852,4928.588057
1,6.877942744,1537.109931
0,45.34514,4832.995631
0,68.15887,6179.798997
0,70.60728,6393.943282
0,8.758613325,916.7201648
0,65.90545,5645.995697
0,4.529842,726.5900328
0,16.27572,2141.951697
0,56.29735,5412.849843
0,44.61375,3939.000784
0,47.17819,4839.103673
0,65.19543,5932.432985
1,70.54929,6842.591894
0,9.274687,1170.725967
0,7.634806,753.7251984
1,2.780924,976.4774375
0,1.445549,869.1995017
0,66.55543,5918.425104
0,65.33592,5747.351224
1,5.104082209,1433.616898
0,6.142753,700.4813335
0,2.924951,468.5975061
0,20.43277,2441.738277
1,10.40161068,1883.962411
0,12.33304231,1425.346946
0,1.67735795,432.0011277
0,70.69994,6024.865758
0,57.58191,5500.52688
0,5.548652108,774.6125757
1,7.262579715,1803.917571
0,44.39952,3748.057497
1,11.61721,1671.56323
0,67.16748,6185.878482
0,10.39421,1776.755229
0,3.631024,463.9097938
1,1.025579,570.4516207
0,54.55457,4826.3573
0,67.6308,6139.695302
0,66.30503,5674.466677
0,15.67732,1673.87195
0,12.75395,1438.364422
1,10.29048,1815.26546
0,3.12313921,875.1196392
0,25.76718,3049.419775
0,3.115945151,373.2772664
0,15.26657624,1558.309095
1,12.98383,1551.900975
0,64.03187,6162.045297
0,63.656,5807.061171
0,9.137809439,1196.870152
0,43.40702,3784.619457
0,7.022294,1482.762683
0,57.50554,5133.478559
0,63.39683,5697.615578
0,57.50229,4827.450022
1,6.62916,1292.497362
0,67.1217,5808.42996
0,64.08859,5732.340761
1,4.035770971,900.6921852
0,71.73306,6396.472998
1,13.87001293,1840.014467
0,5.15825129,1313.492851
1,14.80365,2031.533699
1,4.568682641,1244.296865
0,14.41890198,1971.551928
0,71.94498,6879.458804
0,56.86301,5669.10693
1,6.360959,1050.342085
0,61.18403,5502.689262
0,55.74968,4912.337528
1,2.153167182,775.7502457
0,18.8098,2596.374524
0,52.71096,5042.24777
0,70.17477,5874.0733
0,9.045537332,1014.854462
0,60.15262,5092.44112
0,50.62544,4203.629126
0,11.47456181,1210.196851
0,16.04075,1321.951163
0,11.32725,1537.25042
0,67.86978,6364.89034
0,20.40555252,2422.117328
0,6.275924,1196.239363
0,56.00686,5099.333841
0,63.71082,5832.660558
0,63.88775,5930.862567
0,12.70321,1593.998248
0,67.063,6211.528262
0,64.31881,5834.02568
0,2.072617,827.0229817
1,3.310281145,556.2193844
0,63.86048,5460.847751
0,11.67460124,1638.77523
0,65.64436,5455.249378
0,65.04247,5709.211479
0,6.979009919,1258.30276
1,7.368353,1379.566758
0,2.72317525,586.1493754
0,63.77494,5284.821838
0,62.30892,5409.075897
1,8.654535873,1120.116258
0,21.56869,2001.025597
0,14.86711,1415.406657
1,42.47836,4224.921196
1,8.798394712,1412.736809
1,2.142469,1058.572083
1,54.11264,5655.619699
0,61.23692,5396.238934
0,9.121337,770.7911152
0,11.16749,1651.037252
0,15.37432,2007.890075
0,19.37622206,2418.099487
1,11.62258922,1998.680227
0,71.21314,6386.697896
1,2.026825,364.1796625
0,6.184122,1189.368234
0,13.23966,1735.029687
0,5.933094,786.1863432
0,21.72968,2087.790899
0,61.38844,5803.879938
0,61.51103,5962.353614
0,6.907426,765.5762196
0,66.98322,5922.812261
0,5.998405,682.7780764
0,69.31577,5979.37126
0,8.979360083,1784.759356
0,10.07156,1401.299612
1,4.245035615,1083.381195
0,43.01015,3643.379954
0,70.71967,6512.990012
0,67.53691,5711.519767
0,11.40421,1603.711289
0,71.57982,6044.380838
0,62.20783,5841.787149
0,71.26977,6613.783896
0,58.13967,5624.550489
0,8.157412,909.7634001
0,58.67524,5616.467158
1,2.582668,866.3476333
0,52.0997,4878.10553
1,7.565171,1541.0921
1,3.312263064,509.6727126
0,64.37488,5916.705233
1,3.465896,1206.219227
1,2.09057,1028.550477
1,2.389328443,762.3743815
0,52.98075,4866.729815
0,58.76836,5563.341225
1,5.43464555,1648.102673
0,14.95975,1646.32071
0,43.77028,4315.04425
0,13.83290937,1376.095043
0,13.45113,1613.057137
0,39.70805,4290.116592
1,62.99453,5837.201318
1,56.82842,6012.6506
0,55.58159,4665.934869
1,1.45460211,619.3340158
0,20.35456039,2512.36494
1,5.84055678,780.3612617
1,10.02202,1150.220789
1,3.857300987,1202.670117
0,4.273105,678.2257258
0,58.33561,5503.322362
0,14.86565,2009.785388
1,3.508552886,1014.075999
1,2.301376,1408.898779
1,7.775144828,1713.700682
1,30.1778,2978.208092
0,50.46332,4195.472287
0,69.22588,6516.163879
1,9.841085026,1495.341126
0,64.51973,6016.058199
0,63.88777,5580.693234
0,50.3835,5014.025544
0,63.5434,5991.45754
0,62.94995,5461.005526
0,71.13694,6195.809016
1,50.7426,4865.980872
1,11.21152941,1503.937766
0,11.34636,1002.360533
0,66.62554,5715.040053
0,8.440774,839.5696843
1,16.81532,2095.701636
0,52.07024,4611.303594
1,8.032262,975.6560108
0,49.94733,4741.134235
0,16.12056,1772.729252
0,7.992791229,1127.267848
0,59.74092,5218.637314
0,54.7128,4667.397297
0,55.19347,4934.723127
0,62.97217,5676.643658
0,4.672744,1419.012995
0,14.57312339,1329.158978
0,1.577215,575.972228
0,59.54373,5444.825706
0,64.26648,5831.696572
0,66.27571,5709.352717
0,60.85274,5237.251646
0,4.798977,746.7953574
0,4.839337,833.2996999
0,61.43691,5436.403424
0,7.114816,856.3808128
0,51.41461,5163.16137
1,9.820011726,1596.707755
1,2.184299,701.4431106
0,7.882710227,1244.709018
1,9.162445307,993.6031859
0,51.23358,4994.1983
1,10.404813,1556.108789
0,54.77909,5285.025958
0,68.22677,6570.010431
1,45.09367,4772.225208
0,10.70081,1417.244497
0,67.77528,6105.525987
1,2.553094,1258.112414
0,11.96148946,1599.474597
0,4.526667855,1259.528321
0,45.69588,4267.319291
0,63.90696,5978.652711
0,70.03095,6258.956902
0,56.99989,5143.531186
0,67.72095,6013.656205
1,15.51348,2224.378227
0,11.38099891,994.6354785
0,56.63931,4983.295874
1,13.16571,2052.656051
1,15.12639,2025.467869
0,59.46448,5530.990602
0,57.87473,5978.333259
0,6.526670837,640.9334119
0,12.57273206,1348.141984
0,4.348554,815.588724
0,1.914386255,272.9823095
0,69.59294,6818.04834
1,4.46492,953.0836423
1,8.808902,1034.993917
1,6.437878909,1537.296207
0,53.42526,5141.95734
0,7.29973843,847.7321161
0,5.705684,1194.656781
0,68.10386,6071.213666
1,15.97096,1993.401196
0,48.59906,4486.299295
0,62.40518,5627.401455
1,6.429025787,800.3296612
0,5.102617,1109.204756
1,6.364903,1352.42705
0,65.02015,6076.679824
0,63.06098,5716.051522
0,10.42906,1638.668955
0,4.945014197,792.520824
0,11.44810825,1267.06092
0,70.51996,6123.243244
0,3.990716,411.6028202
0,42.68533,4073.021384
0,66.80152,6209.349746
1,10.77389,1537.645961
1,3.196943016,830.61429
0,18.13802,1791.953298
0,55.50261,5374.949556
1,15.13225,2259.107162
0,60.78096,5489.928745
0,8.360649713,1262.21298
1,66.83431,6264.921287
0,69.54666,6101.070814
0,8.355760951,1031.509395
0,1.652127,462.2211376
0,50.77685,4947.825183
0,57.43476,5440.228336
0,58.41511,5454.264521
0,5.792794,1110.224942
1,16.64037206,1996.643218
0,70.31796,5877.690105
1,5.058557,831.9762364
0,64.2498,6230.665916
0,6.86392,1128.042592
0,15.54856,1835.681416
0,54.95441,4974.094369
0,68.29079,6001.347694
0,44.79742,4513.977095
0,60.7303,5729.627989
0,50.60484,4507.158562
1,45.16032,3859.813737
1,16.4659765,2065.398671
0,70.87866,6198.053982
1,66.72045,6241.530828
0,60.81561,5500.343313
1,8.542338,1497.298277
0,54.53026,5308.935137
0,14.38025496,1365.14372
0,50.77358,4560.745226
0,9.821119931,1566.414462
0,60.36923,5532.984193
1,1.72479919,704.1947645
0,65.54203,5797.697073
0,68.36641,5665.272905
0,71.39672,6403.802048
0,10.52622,1081.123619
0,60.70855,5209.217209
1,5.623084,1685.709392
0,58.16576,5399.224156
0,4.448953,977.9373731
0,67.12189,5714.242038
1,13.28051861,1541.165921
0,26.15019,2320.785912
0,53.04753,5276.196262
1,7.425503428,1740.72604
0,11.31189,1515.642262
0,52.52919,4969.898649
1,57.10479,5611.83506
1,64.62378,6689.478561
0,56.24277,5301.12684
0,7.837878,1152.27854
0,51.22671,4610.805566
0,3.113737885,278.5411418
0,54.62225,4828.23036
0,55.81582,4745.339554
0,63.06198,5705.273815
0,71.52133,6185.77752
0,54.07581,4893.437646
0,70.08722,6318.942793
0,63.52797,5768.104658
1,11.38469,1731.015044
0,61.9089,5674.248741
0,5.506476096,794.8748353
0,51.27317,4927.165029
1,18.81607435,2346.894471
0,47.77439,4696.771589
0,63.22024,6172.045881
0,64.9788,6205.78959
0,42.31228,3894.441976
0,5.802984,1163.473611
0,66.65664,5616.475997
0,57.54902,5971.138391
0,62.6093,5626.093885
0,49.80587,4343.616747
0,11.7391369,1335.902829
0,4.448210386,691.4493988
0,60.6238,5450.67953
0,67.14449,5687.54248
0,61.61486,5394.861435
0,3.263347,659.0331885
0,52.95508,4979.327874
0,63.40014,5574.461345
0,12.14985,1147.311353
0,4.01663,734.4252105
0,57.77873,5579.15458
0,6.471903209,644.2789946
0,5.368306,772.3849869
0,64.39242,6353.557295
0,70.50302,6057.265464
0,67.56096,5664.025426
0,62.83882,5536.041298
0,49.57035,4492.694472
1,2.213342,1018.286618
0,14.08939653,1713.178075
0,3.062161,1043.339074
0,8.920338,1003.68472
1,8.16762508,1148.911745
0,69.80788,6548.654854
0,9.915959247,1079.012505
0,55.13723,4676.604059
0,69.21008,6015.112937
0,56.73689,5006.557282
1,46.55404,4194.186085
0,14.07058,2079.326294
1,14.55246,1439.519609
1,10.13181,1738.461046
0,22.11524673,2496.770215
0,71.53791,6766.152872
0,11.00764,1835.301769
0,3.857792,1238.459696
0,56.37072,5013.653883
1,22.39748,2429.237651
0,65.42546,5640.828106
0,69.18745,6013.704356
0,68.24302,6056.563368
0,11.42868,1510.913118
0,57.84605,5634.748909
1,2.188918771,409.7486664
0,61.51035,5684.35373
0,64.46737,6200.818914
0,71.53607,6835.30081
0,66.54637,6256.189224
1,5.003409,1106.910603
0,12.05316,1875.734695
0,56.3245,4701.222329
1,12.51401968,1848.378413
0,70.32865,6581.526436
0,48.24454,4647.63715
1,10.7668,1412.381474
1,61.63974,5869.727078
0,9.688639,1409.932665
0,49.95803,4543.825133
0,44.94292,4594.301628
0,59.67012,5673.339564
0,68.76753,5762.602883
0,15.37394197,1829.923575
0,47.59384,3992.381842
0,44.0309,4363.988222
0,9.312734,1332.850025
0,65.25094,6236.771039
0,63.3179,6209.831863
0,27.96096319,2687.9401
0,4.171044392,991.2441024
0,64.16811,6028.840796
0,3.663316236,408.200312
0,65.26459,6280.796851
0,13.33556,1372.679029
0,66.61075,5828.46448
1,5.494536,1432.922873
0,60.18407,5173.091219
0,50.48601,4460.120921
0,63.10868,5661.364423
0,5.873359501,1160.756141
0,60.52991,5214.429658
0,62.25655,5283.978779
1,49.22913,4794.822207
0,14.51274009,2029.905606
0,60.9855,5356.414043
1,2.011058,956.6535443
0,71.95713,6493.121834
0,15.42700763,1930.805216
0,13.03099332,1559.824693
0,52.00223,4695.750395
0,17.29281,2120.765903
0,71.23043,6059.960875
1,12.60420397,1809.863378
0,67.50379,5730.433744
1,13.47613,1838.415776
0,17.12047934,2275.16632
1,9.873117,1967.928007
1,13.01107597,1664.19271
0,71.3009,6074.839425
0,65.60287,6147.448121
0,71.05361,6497.863463
0,62.38737,5571.246619
0,63.67919,5831.318891
0,55.6096,4926.954935
1,2.804449,538.267259
0,51.53504,4979.515394
0,6.652608,1225.184798
0,64.46474,5712.721051
0,59.003,5105.145541
1,8.205103396,1288.925148
0,49.26183,4630.380688
0,71.75497,6472.088412
0,64.61283,5808.222175
1,2.163284177,602.4065111
1,8.915226,1586.632329
0,62.17828,5314.541588
0,66.89524,6234.682273
0,65.63324,6340.697833
0,62.09112,5399.269987
0,13.84669,1691.734997
0,46.25154,4552.057718
0,70.33975,6608.716989
0,68.59473,6749.102107
0,68.59602,5770.359583
0,47.98669,4561.670086
0,8.700517617,955.7834668
1,4.736816,1069.814443
0,54.35016,4756.034607
0,58.60767,5350.192494
1,1.926789854,287.8189836
1,11.71454,1757.837077
1,10.89731,1219.381518
0,71.76656,6269.314301
0,63.74924,5433.040814
0,53.28955,5084.625994
1,8.92504512,1389.451264
0,40.96005,3893.3098
0,70.69978,6463.270745
0,62.68348,5598.052693
0,66.6997,6100.656645
0,13.61148,2072.299479
0,45.59554,4523.838771
0,43.45813,4408.149328
0,55.5206,5360.683391
1,67.16512,6268.031469
0,68.05033,6447.490491
0,51.34296,4965.237046
0,2.323179,990.7760503
0,69.6864,5865.479279
0,68.37603,5744.210121
0,53.33926,5459.660641
1,6.038648,1477.559089
0,53.86603,5123.028136
1,4.066843,1192.457478
1,15.08846657,2072.561109
1,21.05353987,2050.67636
1,1.500126,676.2344842
0,55.26536,5112.939726
0,71.0114,6053.671903
0,11.46674,1715.911701
0,62.2002,6055.20888
0,68.78168,5859.681153
0,20.51646,1859.777405
0,14.56261,1379.971168
1,9.62893496,953.8934493
1,7.506056361,1411.150345
0,58.8721,5045.935401
0,66.38881,6008.707062
1,4.95874,877.7033783
0,16.24273454,1656.731409
0,8.884543585,985.6286855
0,70.63479,6171.479592
0,50.58329,4732.791307
0,27.84191,3348.604428
0,66.89696,5730.642149
0,59.49517,5274.614337
0,58.09792,5440.70707
0,70.39354,6518.028513
0,71.83088,6038.002387
1,1.360201959,509.1865112
1,2.596868,410.7703918
0,11.13625,1606.733876
0,18.34508,2281.87219
0,54.28949,5218.998099
0,52.98033,5368.841578
0,3.303030246,717.3876564
1,36.28161,3570.28345
0,54.67414,5390.477473
0,60.55602,5278.976104
0,5.750643,657.9643336
1,3.638799298,1115.58357
1,7.712199324,1235.453213
1,10.77929667,1806.007164
0,48.04631,4889.562199
1,2.086431077,922.2958319
0,1.398734,573.1171783
0,9.651065829,1719.483972
1,4.800346852,1680.337106
1,7.874579,1215.186143
0,71.4959,7021.93656
0,15.16937697,1476.963855
0,62.51438,4999.844929
0,50.61987,4429.146624
0,66.33852,5883.826226
1,7.175063445,1257.52308
1,56.78578,5918.076763
0,16.57284,1836.91871
0,51.58781,4590.372724
0,65.70769,6091.064644
0,7.661226872,583.0259559
1,9.273178876,1241.342647
1,1.407866545,864.7036995
0,64.91322,5715.030445
0,1.203982,696.77888
1,2.048055,763.5474617
0,51.77963,4604.801873
0,70.53117,6599.191565
0,5.500175,1407.105672
0,69.76805,6599.040223
1,42.94126,4345.808076
0,11.23691953,1905.350528
1,6.485034974,1221.100604
1,1.201025,540.3210772
0,68.41518,5925.975679
0,9.517703088,1302.230824
0,17.25514,1967.228079
0,65.21792,5874.281225
1,63.07092,5768.283353
1,5.481792,971.649096
0,62.23239,5721.203342
0,14.74297,2027.035214
1,11.71559,1283.330518
0,71.86794,6629.310323
0,10.18273,984.2773024
0,55.00463,4876.001451
